reg,sexe0,n_dose1_0,n_2_rappel_0,sexe1,n_dose1_1,n_2_rappel_1,sexe2,n_dose1_2,n_2_rappel_2
6,0,167,0,1,98,0,2,68,0
6,0,159,0,1,91,0,2,66,0
6,0,194,0,1,113,0,2,78,0
6,0,6,0,1,4,0,2,2,0
6,0,3,0,1,2,0,2,1,0
6,0,159,0,1,90,0,2,67,0
6,0,307,0,1,175,0,2,131,0
6,0,152,0,1,93,0,2,58,0
6,0,141,0,1,74,0,2,65,0
6,0,212,0,1,108,0,2,104,0
6,0,2,0,1,0,0,2,2,0
6,0,0,0,1,0,0,2,0,0
6,0,148,0,1,86,0,2,62,0
6,0,177,0,1,78,0,2,89,0
6,0,207,0,1,124,0,2,79,0
6,0,139,0,1,86,0,2,46,0
6,0,140,0,1,69,0,2,70,0
6,0,2,0,1,1,0,2,1,0
6,0,1,0,1,1,0,2,0,0
6,0,78,0,1,39,0,2,35,0
6,0,115,0,1,68,0,2,44,0
6,0,140,0,1,70,0,2,70,0
6,0,138,0,1,77,0,2,55,0
6,0,133,0,1,68,0,2,54,0
6,0,18,0,1,10,0,2,7,0
6,0,0,0,1,0,0,2,0,0
6,0,4,0,1,0,0,2,4,0
6,0,227,0,1,105,0,2,112,0
6,0,194,0,1,98,0,2,81,0
6,0,202,0,1,95,0,2,97,0
6,0,261,0,1,123,0,2,122,0
6,0,806,0,1,396,0,2,335,0
6,0,2,0,1,1,0,2,1,0
6,0,4,0,1,2,0,2,2,0
6,0,148,0,1,75,0,2,62,0
6,0,226,0,1,102,0,2,114,0
6,0,261,0,1,127,0,2,105,0
6,0,225,0,1,89,0,2,101,0
6,0,164,0,1,82,0,2,76,0
6,0,7,0,1,2,0,2,1,0
6,0,9,0,1,7,0,2,2,0
6,0,343,0,1,165,0,2,171,0
6,0,209,0,1,125,0,2,84,0
6,0,196,0,1,96,0,2,100,0
6,0,190,0,1,83,0,2,107,0
6,0,205,0,1,97,0,2,108,0
6,0,9,0,1,5,0,2,4,0
6,0,12,0,1,9,0,2,3,0
6,0,330,0,1,183,0,2,147,0
6,0,370,0,1,171,0,2,198,0
6,0,376,0,1,197,0,2,179,0
6,0,338,0,1,176,0,2,162,0
6,0,379,0,1,165,0,2,214,0
6,0,7,0,1,5,0,2,2,0
6,0,55,0,1,29,0,2,26,0
6,0,303,0,1,143,0,2,160,0
6,0,316,0,1,126,0,2,189,0
6,0,499,0,1,212,0,2,287,0
6,0,377,0,1,184,0,2,193,0
6,0,622,0,1,275,0,2,347,0
6,0,3,0,1,1,0,2,2,0
6,0,144,0,1,97,0,2,47,0
6,0,330,0,1,151,0,2,179,0
6,0,405,0,1,188,0,2,217,0
6,0,291,0,1,140,0,2,151,0
6,0,311,0,1,126,0,2,185,0
6,0,282,0,1,119,0,2,161,0
6,0,7,0,1,2,0,2,5,0
6,0,20,0,1,13,0,2,7,0
6,0,328,0,1,172,0,2,156,0
6,0,309,0,1,159,0,2,150,0
6,0,103,0,1,51,0,2,51,0
6,0,10,0,1,5,0,2,5,0
6,0,435,0,1,189,0,2,246,0
6,0,6,0,1,3,0,2,3,0
6,0,128,0,1,72,0,2,55,0
6,0,482,0,1,215,0,2,267,0
6,0,611,0,1,242,0,2,369,0
6,0,967,0,1,386,0,2,579,0
6,0,984,0,1,400,0,2,583,0
6,0,1139,0,1,444,0,2,693,0
6,0,3,0,1,2,0,2,1,0
6,0,15,0,1,7,0,2,8,0
6,0,851,0,1,355,0,2,496,0
6,0,961,0,1,383,0,2,575,0
6,0,1219,0,1,448,0,2,771,0
6,0,868,0,1,324,0,2,541,0
6,0,1053,0,1,401,0,2,651,0
6,0,5,0,1,2,0,2,3,0
6,0,136,0,1,57,0,2,79,0
6,0,1077,0,1,434,0,2,640,0
6,0,1162,0,1,452,0,2,709,0
6,0,787,0,1,317,0,2,466,0
6,0,966,0,1,433,0,2,532,0
6,0,639,0,1,263,0,2,374,0
6,0,12,0,1,7,0,2,5,0
6,0,117,0,1,63,0,2,54,0
6,0,880,0,1,370,0,2,510,0
6,0,925,0,1,368,0,2,557,0
6,0,702,0,1,312,0,2,390,0
6,0,788,0,1,341,0,2,445,0
6,0,553,0,1,247,0,2,305,0
6,0,17,0,1,9,0,2,8,0
6,0,202,0,1,74,0,2,128,0
6,0,407,0,1,161,0,2,244,0
6,0,820,0,1,343,0,2,472,0
6,0,758,0,1,346,0,2,411,0
6,0,661,0,1,306,0,2,352,0
6,0,510,0,1,224,0,2,284,0
6,0,8,0,1,2,0,2,6,0
6,0,140,0,1,52,0,2,87,0
6,0,400,0,1,166,0,2,233,0
6,0,671,0,1,332,0,2,338,0
6,0,470,0,1,216,0,2,251,0
6,0,527,0,1,233,0,2,291,0
6,0,373,0,1,164,0,2,205,0
6,0,7,0,1,6,0,2,1,0
6,0,120,0,1,59,0,2,61,0
6,0,724,0,1,331,0,2,391,0
6,0,677,0,1,324,0,2,347,0
6,0,567,0,1,262,0,2,303,0
6,0,434,0,1,202,0,2,232,0
6,0,417,0,1,181,0,2,236,0
6,0,6,0,1,4,0,2,2,0
6,0,136,0,1,57,0,2,78,0
6,0,477,0,1,197,0,2,280,0
6,0,731,0,1,298,0,2,431,0
6,0,784,0,1,315,0,2,467,0
6,0,729,0,1,313,0,2,413,0
6,0,425,0,1,201,0,2,224,0
6,0,7,0,1,2,0,2,5,0
6,0,174,0,1,87,0,2,87,0
6,0,759,0,1,295,0,2,462,0
6,0,20,0,1,8,0,2,12,0
6,0,1108,0,1,460,0,2,643,0
6,0,1162,0,1,500,0,2,659,0
6,0,914,0,1,394,0,2,517,0
6,0,11,0,1,7,0,2,4,0
6,0,211,0,1,103,0,2,108,0
6,0,1001,0,1,398,0,2,601,0
6,0,92,0,1,49,0,2,43,0
6,0,1016,0,1,425,0,2,589,0
6,0,1100,0,1,432,0,2,668,0
6,0,802,0,1,323,0,2,477,0
6,0,25,0,1,14,0,2,11,0
6,0,196,0,1,76,0,2,120,0
6,0,1051,0,1,458,0,2,587,0
6,0,1012,0,1,455,0,2,553,0
6,0,1154,0,1,491,0,2,658,0
6,0,1144,0,1,462,0,2,678,0
6,0,731,0,1,305,0,2,417,0
6,0,24,0,1,12,0,2,12,0
6,0,376,0,1,135,0,2,241,0
6,0,1425,0,1,540,0,2,879,0
6,0,1786,0,1,710,0,2,1068,0
6,0,1442,0,1,583,0,2,849,0
6,0,1656,0,1,697,0,2,939,0
6,0,920,0,1,354,0,2,563,0
6,0,16,0,1,12,0,2,4,0
6,0,550,0,1,201,0,2,346,0
6,0,1559,0,1,641,0,2,909,0
6,0,1964,0,1,817,0,2,1133,0
6,0,1672,0,1,706,0,2,952,0
6,0,1534,0,1,645,0,2,878,0
6,0,806,0,1,378,0,2,421,0
6,0,14,0,1,7,0,2,7,0
6,0,576,0,1,252,0,2,322,0
6,0,1771,0,1,740,0,2,1025,0
6,0,2152,0,1,870,0,2,1265,0
6,0,1957,0,1,862,0,2,1086,0
6,0,1770,0,1,764,0,2,997,0
6,0,1052,0,1,441,0,2,604,0
6,0,29,0,1,12,0,2,17,0
6,0,603,0,1,235,0,2,363,0
6,0,1040,0,1,488,0,2,546,0
6,0,1056,0,1,472,0,2,579,0
6,0,898,0,1,421,0,2,475,0
6,0,700,0,1,339,0,2,360,0
6,0,448,0,1,200,0,2,247,0
6,0,9,0,1,3,0,2,6,0
6,0,185,0,1,73,0,2,111,0
6,0,639,0,1,274,0,2,363,0
6,0,807,0,1,369,0,2,430,0
6,0,832,0,1,348,0,2,483,0
6,0,894,0,1,398,0,2,494,0
6,0,443,0,1,176,0,2,264,0
6,0,3,0,1,2,0,2,1,0
6,0,456,0,1,165,0,2,290,0
6,0,726,0,1,371,0,2,351,0
6,0,1087,0,1,466,0,2,614,0
6,0,878,0,1,364,0,2,512,0
6,0,1212,0,1,498,0,2,710,0
6,0,529,0,1,238,0,2,289,0
6,0,11,0,1,3,0,2,8,0
6,0,703,0,1,288,0,2,413,0
6,0,1086,0,1,427,0,2,655,0
6,0,1659,0,1,666,0,2,989,0
6,0,1722,0,1,689,0,2,1028,0
6,0,1829,0,1,778,0,2,1047,0
6,0,973,0,1,388,0,2,583,0
6,0,2,0,1,1,0,2,1,0
6,0,1024,0,1,422,0,2,600,0
6,0,1691,0,1,661,0,2,1030,0
6,0,1491,0,1,558,0,2,930,0
6,0,1048,0,1,415,0,2,632,0
6,0,1196,0,1,532,0,2,661,0
6,0,514,0,1,187,0,2,326,0
6,0,1,0,1,1,0,2,0,0
6,0,741,0,1,286,0,2,448,0
6,0,1192,0,1,466,0,2,724,0
6,0,1344,0,1,555,0,2,785,0
6,0,987,0,1,436,0,2,550,0
6,0,1296,0,1,529,0,2,766,0
6,0,472,0,1,192,0,2,276,0
6,0,3,0,1,1,0,2,2,0
6,0,755,0,1,332,0,2,423,0
6,0,812,0,1,368,0,2,443,0
6,0,1209,0,1,475,0,2,733,0
6,0,788,0,1,349,0,2,437,0
6,0,1261,0,1,520,0,2,738,0
6,0,495,0,1,206,0,2,286,0
6,0,8,0,1,4,0,2,4,0
6,0,1082,0,1,396,0,2,685,0
6,0,1351,0,1,529,0,2,816,0
6,0,1497,0,1,643,0,2,854,0
6,0,1274,0,1,566,0,2,701,0
6,0,1071,0,1,515,0,2,552,0
6,0,424,0,1,219,0,2,203,0
6,0,2,0,1,0,0,2,2,0
6,0,694,0,1,326,0,2,364,0
6,0,142,0,1,76,0,2,66,0
6,0,1038,0,1,426,0,2,612,0
6,0,711,0,1,337,0,2,371,0
6,0,1016,0,1,496,0,2,518,0
6,0,323,0,1,151,0,2,172,0
6,0,3,0,1,0,0,2,3,0
6,0,614,0,1,318,0,2,295,0
6,0,533,0,1,279,0,2,253,0
6,0,816,0,1,395,0,2,420,0
6,0,530,0,1,223,0,2,303,0
6,0,491,0,1,226,0,2,263,0
6,0,201,0,1,92,0,2,107,0
6,0,0,0,1,0,0,2,0,0
6,0,91,0,1,38,0,2,53,0
6,0,550,0,1,263,0,2,282,0
6,0,609,0,1,265,0,2,342,0
6,0,464,1,1,211,1,2,253,0
6,0,434,0,1,216,0,2,215,0
6,0,162,0,1,79,0,2,82,0
6,0,2,0,1,2,0,2,0,0
6,0,361,0,1,175,0,2,186,0
6,0,378,0,1,165,0,2,213,0
6,0,382,0,1,198,0,2,182,0
6,0,24,0,1,16,0,2,8,0
6,0,408,0,1,193,0,2,215,0
6,0,134,0,1,57,0,2,77,0
6,0,0,0,1,0,0,2,0,0
6,0,359,0,1,158,0,2,200,0
6,0,361,0,1,174,0,2,187,0
6,0,339,0,1,142,0,2,196,0
6,0,284,0,1,131,0,2,153,0
6,0,392,0,1,193,0,2,199,0
6,0,128,0,1,53,0,2,75,0
6,0,0,0,1,0,0,2,0,0
6,0,197,0,1,79,0,2,118,0
6,0,349,0,1,153,0,2,196,0
6,0,245,0,1,124,0,2,121,0
6,0,293,0,1,139,0,2,154,0
6,0,338,0,1,194,0,2,144,0
6,0,128,0,1,66,0,2,62,0
6,0,2,0,1,0,0,2,2,0
6,0,161,0,1,68,0,2,93,0
6,0,228,0,1,107,0,2,120,0
6,0,204,0,1,87,0,2,117,0
6,0,212,0,1,101,0,2,111,0
6,0,236,0,1,110,0,2,126,0
6,0,114,0,1,57,0,2,57,0
6,0,2,0,1,1,0,2,1,0
6,0,117,0,1,60,0,2,57,0
6,0,132,0,1,63,0,2,69,0
6,0,170,0,1,98,0,2,72,0
6,0,176,0,1,90,0,2,86,0
6,0,191,0,1,86,0,2,105,0
6,0,122,0,1,82,0,2,40,0
6,0,0,0,1,0,0,2,0,0
6,0,145,0,1,66,0,2,79,0
6,0,204,0,1,78,0,2,126,0
6,0,157,0,1,57,0,2,100,0
6,0,171,0,1,78,0,2,93,0
6,0,140,0,1,61,0,2,79,0
6,0,45,0,1,17,0,2,28,0
6,0,2,0,1,1,0,2,1,0
6,0,85,0,1,35,0,2,50,0
6,0,189,0,1,80,0,2,109,0
6,0,169,1,1,73,1,2,96,0
6,0,151,0,1,76,0,2,75,0
6,0,134,1,1,52,1,2,82,0
6,0,0,0,1,0,0,2,0,0
6,0,2,0,1,1,0,2,1,0
6,0,98,0,1,35,0,2,63,0
6,0,175,0,1,80,0,2,95,0
6,0,149,0,1,78,0,2,71,0
6,0,175,1,1,84,1,2,91,0
6,0,119,1,1,65,0,2,54,1
6,0,1,0,1,1,0,2,0,0
6,0,1,0,1,1,0,2,0,0
6,0,82,0,1,25,0,2,57,0
6,0,238,0,1,109,0,2,129,0
6,0,283,2,1,112,0,2,171,2
6,0,317,1,1,137,1,2,180,0
6,0,268,0,1,131,0,2,137,0
6,0,144,1,1,72,0,2,72,1
6,0,7,0,1,3,0,2,4,0
6,0,110,2,1,56,2,2,54,0
6,0,222,1,1,110,0,2,112,1
6,0,228,0,1,107,0,2,121,0
6,0,269,2,1,132,2,2,137,0
6,0,236,1,1,117,1,2,119,0
6,0,136,0,1,62,0,2,74,0
6,0,3,0,1,1,0,2,2,0
6,0,168,1,1,75,1,2,93,0
6,0,223,0,1,110,0,2,113,0
6,0,190,2,1,91,1,2,99,1
6,0,123,0,1,71,0,2,52,0
6,0,181,2,1,88,0,2,93,2
6,0,109,2,1,44,1,2,65,1
6,0,3,0,1,1,0,2,2,0
6,0,100,2,1,43,1,2,57,1
6,0,122,1,1,57,1,2,64,0
6,0,163,1,1,81,0,2,81,0
6,0,158,1,1,68,1,2,90,0
6,0,158,0,1,80,0,2,78,0
6,0,70,0,1,29,0,2,41,0
6,0,1,0,1,1,0,2,0,0
6,0,73,0,1,28,0,2,45,0
6,0,110,0,1,55,0,2,55,0
6,0,100,0,1,52,0,2,48,0
6,0,95,0,1,48,0,2,47,0
6,0,92,1,1,48,1,2,44,0
6,0,72,0,1,28,0,2,44,0
6,0,4,1,1,2,0,2,2,1
6,0,71,0,1,28,0,2,43,0
6,0,118,1,1,60,1,2,58,0
6,0,73,1,1,35,1,2,38,0
6,0,41,0,1,19,0,2,22,0
6,0,67,2,1,29,1,2,38,1
6,0,23,0,1,16,0,2,7,0
6,0,1,0,1,0,0,2,1,0
6,0,43,2,1,23,1,2,20,1
6,0,53,0,1,20,0,2,33,0
6,0,77,3,1,37,0,2,40,3
6,0,58,1,1,29,0,2,29,1
6,0,56,2,1,26,2,2,30,0
6,0,19,2,1,13,1,2,6,1
6,0,0,0,1,0,0,2,0,0
6,0,50,0,1,20,0,2,30,0
6,0,77,3,1,27,1,2,50,2
6,0,45,0,1,25,0,2,20,0
6,0,50,0,1,29,0,2,21,0
6,0,64,1,1,30,1,2,34,0
6,0,25,3,1,12,2,2,13,1
6,0,6,0,1,4,0,2,2,0
6,0,65,5,1,26,3,2,39,2
6,0,9,2,1,7,2,2,2,0
6,0,77,5,1,27,2,2,50,3
6,0,71,4,1,38,2,2,33,2
6,0,42,6,1,21,2,2,21,4
6,0,9,0,1,0,0,2,9,0
6,0,0,0,1,0,0,2,0,0
6,0,31,1,1,14,1,2,17,0
6,0,38,5,1,21,3,2,17,2
6,0,35,5,1,10,2,2,25,3
6,0,34,1,1,18,1,2,16,0
6,0,19,4,1,7,1,2,12,3
6,0,7,1,1,3,0,2,4,1
6,0,2,0,1,0,0,2,2,0
6,0,21,3,1,10,2,2,11,1
6,0,15,4,1,3,3,2,12,1
6,0,23,4,1,10,3,2,13,1
6,0,20,1,1,10,0,2,10,1
6,0,25,4,1,8,1,2,17,3
6,0,6,3,1,5,1,2,1,2
6,0,0,0,1,0,0,2,0,0
6,0,12,3,1,3,1,2,9,2
6,0,15,8,1,8,3,2,7,5
6,0,12,1,1,7,1,2,5,0
6,0,8,6,1,6,3,2,2,3
6,0,18,2,1,7,0,2,11,2
6,0,13,0,1,4,0,2,9,0
6,0,1,0,1,0,0,2,1,0
6,0,22,0,1,7,0,2,15,0
6,0,12,7,1,6,3,2,6,4
6,0,13,10,1,6,2,2,7,8
6,0,28,4,1,13,0,2,15,4
6,0,18,11,1,6,6,2,12,5
6,0,2,1,1,1,0,2,1,1
6,0,0,0,1,0,0,2,0,0
6,0,23,5,1,15,2,2,8,3
6,0,17,3,1,10,1,2,6,2
6,0,8,7,1,3,5,2,5,2
6,0,18,4,1,5,1,2,13,3
6,0,18,5,1,6,1,2,12,4
6,0,5,5,1,2,3,2,3,2
6,0,0,0,1,0,0,2,0,0
6,0,17,2,1,6,2,2,11,0
6,0,13,7,1,10,3,2,3,4
6,0,20,8,1,11,5,2,9,3
6,0,31,9,1,13,1,2,18,8
6,0,24,14,1,13,8,2,11,6
6,0,3,2,1,2,2,2,1,0
6,0,0,0,1,0,0,2,0,0
6,0,0,0,1,0,0,2,0,0
6,0,24,18,1,11,7,2,13,11
6,0,14,12,1,7,7,2,7,5
6,0,21,18,1,13,11,2,8,7
6,0,14,7,1,10,3,2,4,4
6,0,1,0,1,0,0,2,1,0
6,0,0,0,1,0,0,2,0,0
6,0,21,15,1,8,2,2,13,13
6,0,34,8,1,17,2,2,17,6
6,0,2,4,1,2,3,2,0,1
6,0,33,23,1,15,14,2,18,9
6,0,44,13,1,19,6,2,25,7
6,0,5,5,1,2,3,2,3,2
6,0,0,0,1,0,0,2,0,0
6,0,21,8,1,12,6,2,9,2
6,0,5,0,1,3,0,2,2,0
6,0,25,8,1,12,3,2,13,5
6,0,35,12,1,19,5,2,16,7
6,0,45,13,1,25,8,2,20,5
6,0,5,1,1,0,1,2,5,0
6,0,0,0,1,0,0,2,0,0
6,0,24,4,1,8,1,2,16,3
6,0,41,13,1,22,9,2,19,4
6,0,37,8,1,14,4,2,23,4
6,0,46,9,1,24,5,2,22,4
6,0,36,11,1,18,7,2,18,4
6,0,0,0,1,0,0,2,0,0
6,0,0,0,1,0,0,2,0,0
6,0,16,11,1,7,10,2,9,1
6,0,18,16,1,9,8,2,9,8
6,0,16,4,1,4,3,2,12,1
6,0,23,10,1,13,4,2,10,6
6,0,26,9,1,13,4,2,13,5
6,0,1,0,1,1,0,2,0,0
6,0,0,0,1,0,0,2,0,0
6,0,13,7,1,2,1,2,11,6
6,0,21,7,1,11,2,2,10,5
6,0,28,7,1,12,1,2,16,6
6,0,1,1,1,0,1,2,1,0
6,0,32,12,1,12,7,2,20,5
6,0,10,4,1,4,2,2,6,2
6,0,0,0,1,0,0,2,0,0
6,0,21,10,1,6,6,2,15,4
6,0,102,8,1,41,4,2,61,4
6,0,41,13,1,13,8,2,28,5
6,0,20,16,1,10,8,2,10,8
6,0,24,9,1,10,2,2,14,7
6,0,1,1,1,0,1,2,1,0
6,0,0,0,1,0,0,2,0,0
6,0,0,0,1,0,0,2,0,0
6,0,28,6,1,13,4,2,15,2
6,0,41,14,1,16,7,2,25,6
6,0,32,20,1,18,11,2,14,9
6,0,32,16,1,9,9,2,23,7
6,0,3,6,1,1,3,2,2,3
6,0,0,0,1,0,0,2,0,0
6,0,56,11,1,27,6,2,29,5
6,0,17,14,1,11,6,2,6,8
6,0,7,11,1,3,3,2,4,8
6,0,26,21,1,10,14,2,16,7
6,0,29,21,1,14,13,2,15,8
6,0,2,6,1,0,2,2,2,4
6,0,0,0,1,0,0,2,0,0
6,0,25,5,1,9,3,2,16,2
6,0,25,10,1,12,4,2,13,6
6,0,17,9,1,7,4,2,10,5
6,0,19,13,1,11,8,2,8,5
7,0,0,0,1,0,0,2,0,0
7,0,0,0,1,0,0,2,0,0
7,0,0,0,1,0,0,2,0,0
7,0,0,0,1,0,0,2,0,0
7,0,0,0,1,0,0,2,0,0
7,0,1,0,1,1,0,2,0,0
7,0,0,0,1,0,0,2,0,0
7,0,3,0,1,2,0,2,1,0
7,0,0,0,1,0,0,2,0,0
7,0,0,0,1,0,0,2,0,0
7,0,1,0,1,1,0,2,0,0
7,0,2,0,1,2,0,2,0,0
7,0,3,0,1,2,0,2,1,0
7,0,1,0,1,1,0,2,0,0
7,0,0,0,1,0,0,2,0,0
7,0,0,0,1,0,0,2,0,0
7,0,0,0,1,0,0,2,0,0
7,0,5,0,1,4,0,2,1,0
7,0,8,0,1,4,0,2,4,0
7,0,1,0,1,0,0,2,1,0
7,0,1,0,1,1,0,2,0,0
7,0,0,0,1,0,0,2,0,0
7,0,2,0,1,2,0,2,0,0
7,0,1,0,1,1,0,2,0,0
7,0,0,0,1,0,0,2,0,0
7,0,12,0,1,4,0,2,7,0
7,0,11,0,1,5,0,2,6,0
7,0,1,0,1,1,0,2,0,0
7,0,0,0,1,0,0,2,0,0
7,0,2,0,1,1,0,2,1,0
7,0,5,0,1,4,0,2,1,0
7,0,5,0,1,4,0,2,1,0
7,0,11,0,1,7,0,2,4,0
7,0,24,0,1,12,0,2,12,0
7,0,0,0,1,0,0,2,0,0
7,0,0,0,1,0,0,2,0,0
7,0,3,0,1,1,0,2,2,0
7,0,9,0,1,3,0,2,6,0
7,0,15,0,1,6,0,2,9,0
7,0,13,0,1,8,0,2,5,0
7,0,13,0,1,7,0,2,6,0
7,0,4,0,1,2,0,2,2,0
7,0,0,0,1,0,0,2,0,0
7,0,2,0,1,1,0,2,1,0
7,0,14,0,1,7,0,2,7,0
7,0,0,0,1,0,0,2,0,0
7,0,16,0,1,9,0,2,7,0
7,0,43,0,1,25,0,2,18,0
7,0,0,0,1,0,0,2,0,0
7,0,0,0,1,0,0,2,0,0
7,0,0,0,1,0,0,2,0,0
7,0,3,0,1,1,0,2,2,0
7,0,0,0,1,0,0,2,0,0
7,0,21,0,1,13,0,2,7,0
7,0,32,0,1,13,0,2,15,0
7,0,1,0,1,1,0,2,0,0
7,0,2,0,1,1,0,2,1,0
7,0,1,0,1,1,0,2,0,0
7,0,0,0,1,0,0,2,0,0
7,0,0,0,1,0,0,2,0,0
7,0,16,0,1,9,0,2,5,0
7,0,34,0,1,13,0,2,17,0
7,0,2,0,1,1,0,2,1,0
7,0,0,0,1,0,0,2,0,0
7,0,2,0,1,1,0,2,1,0
7,0,20,0,1,14,0,2,6,0
7,0,7,0,1,5,0,2,2,0
7,0,21,0,1,14,0,2,7,0
7,0,40,0,1,18,0,2,19,0
7,0,3,0,1,1,0,2,2,0
7,0,1,0,1,1,0,2,0,0
7,0,1,0,1,0,0,2,1,0
7,0,2,0,1,1,0,2,1,0
7,0,3,0,1,2,0,2,1,0
7,0,21,0,1,12,0,2,6,0
7,0,55,0,1,27,0,2,22,0
7,0,4,0,1,3,0,2,1,0
7,0,3,0,1,3,0,2,0,0
7,0,4,0,1,3,0,2,1,0
7,0,30,0,1,14,0,2,13,0
7,0,2,0,1,2,0,2,0,0
7,0,27,0,1,15,0,2,12,0
7,0,57,0,1,24,0,2,25,0
7,0,1,0,1,0,0,2,1,0
7,0,2,0,1,1,0,2,1,0
7,0,5,0,1,3,0,2,2,0
7,0,6,0,1,3,0,2,3,0
7,0,9,0,1,7,0,2,2,0
7,0,70,0,1,34,0,2,33,0
7,0,71,0,1,30,0,2,37,0
7,0,0,0,1,0,0,2,0,0
7,0,0,0,1,0,0,2,0,0
7,0,2,0,1,1,0,2,1,0
7,0,39,0,1,17,0,2,22,0
7,0,26,0,1,11,0,2,13,0
7,0,26,0,1,13,0,2,13,0
7,0,6,0,1,2,0,2,4,0
7,0,2,0,1,2,0,2,0,0
7,0,1,0,1,0,0,2,1,0
7,0,12,0,1,6,0,2,6,0
7,0,2,0,1,2,0,2,0,0
7,0,4,0,1,4,0,2,0,0
7,0,63,0,1,31,0,2,27,0
7,0,56,0,1,30,0,2,19,0
7,0,2,0,1,2,0,2,0,0
7,0,3,0,1,0,0,2,3,0
7,0,5,0,1,4,0,2,1,0
7,0,8,0,1,4,0,2,4,0
7,0,8,0,1,2,0,2,6,0
7,0,60,0,1,31,0,2,29,0
7,0,86,0,1,52,0,2,34,0
7,0,5,0,1,3,0,2,2,0
7,0,0,0,1,0,0,2,0,0
7,0,4,0,1,0,0,2,4,0
7,0,309,0,1,188,0,2,121,0
7,0,295,0,1,189,0,2,106,0
7,0,235,0,1,146,0,2,89,0
7,0,230,0,1,152,0,2,78,0
7,0,217,0,1,150,0,2,67,0
7,0,9,0,1,7,0,2,2,0
7,0,241,0,1,123,0,2,118,0
7,0,196,0,1,112,0,2,84,0
7,0,161,0,1,89,0,2,72,0
7,0,139,0,1,87,0,2,52,0
7,0,158,0,1,98,0,2,60,0
7,0,202,0,1,146,0,2,56,0
7,0,1,0,1,1,0,2,0,0
7,0,135,0,1,83,0,2,52,0
7,0,142,0,1,81,0,2,61,0
7,0,192,0,1,100,0,2,92,0
7,0,144,0,1,85,0,2,59,0
7,0,128,0,1,72,0,2,56,0
7,0,10,0,1,5,0,2,5,0
7,0,3,0,1,3,0,2,0,0
7,0,6,0,1,4,0,2,2,0
7,0,9,0,1,4,0,2,5,0
7,0,21,0,1,13,0,2,8,0
7,0,9,0,1,3,0,2,6,0
7,0,34,0,1,17,0,2,17,0
7,0,8,0,1,6,0,2,2,0
7,0,3,0,1,2,0,2,1,0
7,0,15,0,1,11,0,2,4,0
7,0,16,0,1,11,0,2,5,0
7,0,9,0,1,5,0,2,4,0
7,0,20,0,1,7,0,2,13,0
7,0,38,0,1,21,0,2,17,0
7,0,11,0,1,5,0,2,6,0
7,0,6,0,1,1,0,2,5,0
7,0,14,0,1,9,0,2,5,0
7,0,69,0,1,35,0,2,34,0
7,0,54,0,1,21,0,2,33,0
7,0,40,0,1,16,0,2,24,0
7,0,31,0,1,16,0,2,15,0
7,0,34,0,1,28,0,2,6,0
7,0,5,0,1,1,0,2,4,0
7,0,42,0,1,29,0,2,13,0
7,0,60,0,1,38,0,2,22,0
7,0,69,0,1,37,0,2,32,0
7,0,38,0,1,22,0,2,16,0
7,0,81,0,1,45,0,2,36,0
7,0,10,0,1,5,0,2,5,0
7,0,3,0,1,2,0,2,1,0
7,0,17,0,1,12,0,2,5,0
7,0,19,0,1,11,0,2,8,0
7,0,26,0,1,15,0,2,11,0
7,0,35,0,1,21,0,2,14,0
7,0,34,0,1,18,0,2,16,0
7,0,17,0,1,10,0,2,7,0
7,0,7,0,1,4,0,2,3,0
7,0,14,0,1,10,0,2,4,0
7,0,18,0,1,14,0,2,4,0
7,0,14,0,1,8,0,2,6,0
7,0,12,0,1,7,0,2,5,0
7,0,16,0,1,9,0,2,7,0
7,0,33,0,1,11,0,2,22,0
7,0,150,0,1,129,0,2,21,0
7,0,19,0,1,11,0,2,8,0
7,0,15,0,1,8,0,2,7,0
7,0,32,0,1,18,0,2,14,0
7,0,25,0,1,14,0,2,11,0
7,0,17,0,1,10,0,2,7,0
7,0,27,0,1,9,0,2,18,0
7,0,1,0,1,1,0,2,0,0
7,0,9,0,1,7,0,2,2,0
7,0,19,0,1,16,0,2,3,0
7,0,11,0,1,3,0,2,8,0
7,0,42,0,1,27,0,2,15,0
7,0,44,0,1,26,0,2,18,0
7,0,42,0,1,30,0,2,12,0
7,0,3,0,1,2,0,2,1,0
7,0,27,0,1,18,0,2,9,0
7,0,8,0,1,4,0,2,4,0
7,0,58,0,1,41,0,2,17,0
7,0,35,0,1,16,0,2,18,0
7,0,34,0,1,18,0,2,16,0
7,0,30,0,1,13,0,2,17,0
7,0,5,0,1,1,0,2,4,0
7,0,10,0,1,7,0,2,3,0
7,0,19,0,1,12,0,2,7,0
7,0,10,0,1,7,0,2,3,0
7,0,23,0,1,10,0,2,13,0
7,0,63,0,1,38,0,2,25,0
7,0,41,0,1,18,0,2,23,0
7,0,5,0,1,2,0,2,3,0
7,0,19,0,1,11,0,2,8,0
7,0,15,0,1,8,0,2,7,0
7,0,43,0,1,19,0,2,24,0
7,0,44,0,1,24,0,2,20,0
7,0,40,0,1,18,0,2,22,0
7,0,48,0,1,27,0,2,21,0
7,0,1,0,1,1,0,2,0,0
7,0,27,0,1,13,0,2,14,0
7,0,22,0,1,16,0,2,6,0
7,0,39,0,1,21,0,2,18,0
7,0,48,0,1,31,0,2,17,0
